cohort,cumu_month,year,age,newpop,monthdth,tot_deaths_app,mort_rate
1916,1,2006,90,770038.5,1,22761.584,2955.9021
1916,2,2006,90,,2,19164.125,
1916,3,2006,90,,3,19796.75,
1916,4,2006,90,,4,15810.793,
1916,5,2006,90,,5,13670,
1916,6,2006,90,,6,11416.541,
1916,7,2006,90,,7,10429.125,
1916,8,2006,90,,8,8946.5,
1916,9,2006,90,,9,7626.875,
1916,10,2006,90,,10,6962.708,
1916,11,2006,90,,11,5596.5,
1916,12,2006,90,,12,4364.667,
1917,1,2006,89,344799,1,3737.0415,1083.8319
1917,2,2006,89,383018.305479452,2,3524.125,920.09308
1917,3,2006,89,417538.9684931487,3,3819.625,914.79486
1917,4,2006,89,455758.2739726007,4,3397.875,745.54321
1917,5,2006,89,492744.6986301355,5,3300.125,669.74341
1917,6,2006,89,530964.0041095875,6,3049.125,574.26208
1917,7,2006,89,567950.4287671223,7,3154.2085,555.36688
1917,8,2006,89,606169.7342465743,8,3090.875,509.90256
1917,9,2006,89,644389.0397260264,9,3067.5,476.03232
1917,10,2006,89,681375.4643835612,10,3453.4167,506.83023
1917,11,2006,89,719594.7698630132,11,3572.75,496.49472
1917,12,2006,89,756581.194520548,12,3720.25,491.71854
1917,13,2007,90,794800.5,1,23239.498,2923.9412
1917,14,2007,90,,2,19838.375,
1917,15,2007,90,,3,19401.793,
1917,16,2007,90,,4,16071.167,
1917,17,2007,90,,5,13879.5,
1917,18,2007,90,,6,11471.541,
1917,19,2007,90,,7,10341.375,
1917,20,2007,90,,8,9032,
1917,21,2007,90,,9,7843.1255,
1917,22,2007,90,,10,6860.6665,
1917,23,2007,90,,11,5613.875,
1917,24,2007,90,,12,4510.167,
1918,1,2006,88,392467.5,1,3881.875,989.09467
1918,2,2006,88,388881.7342465753,2,3423.75,880.40906
1918,3,2006,88,385642.9780821917,3,3933.4585,1019.9741
1918,4,2006,88,382057.2123287669,4,3481.625,911.28369
1918,5,2006,88,378587.116438356,5,3332.25,880.18048
1918,6,2006,88,375001.3506849313,6,3134.2915,835.80804
1918,7,2006,88,371531.2547945203,7,3234.4165,870.56378
1918,8,2006,88,367945.4890410958,8,3095.75,841.36102
1918,9,2006,88,364359.7232876711,9,3102.375,851.45935
1918,10,2006,88,360889.6273972602,10,3381.875,937.09399
1918,11,2006,88,357303.8616438354,11,3378.125,945.44879
1918,12,2006,88,353833.7657534245,12,3810.375,1076.8828
1918,13,2007,89,350248,1,3670,1047.829
1918,14,2007,89,389283.200000003,2,3575.125,918.38666
1918,15,2007,89,424540.8000000007,3,3660.3333,862.18646
1918,16,2007,89,463576,4,3392.3335,731.77502
1918,17,2007,89,501352,5,3320.625,662.33405
1918,18,2007,89,540387.200000003,6,3049.8333,564.37927
1918,19,2007,89,578163.200000003,7,3106.8333,537.36267
1918,20,2007,89,617198.4000000022,8,3058,495.46466
1918,21,2007,89,656233.6000000015,9,3104.75,473.11658
1918,22,2007,89,694009.6000000015,10,3243.625,467.37466
1918,23,2007,89,733044.8000000007,11,3343.875,456.16245
1918,24,2007,89,770820.8000000007,12,3704.6667,480.61322
1918,25,2008,90,809856,1,23820.625,2941.3408
1918,26,2008,90,,2,22786.625,
1918,27,2008,90,,3,22508.043,
1918,28,2008,90,,4,16968.334,
1918,29,2008,90,,5,14429.375,
1918,30,2008,90,,6,11754.082,
1918,31,2008,90,,7,10465.375,
1918,32,2008,90,,8,9094.125,
1918,33,2008,90,,9,7581.7085,
1918,34,2008,90,,10,6831.6245,
1918,35,2008,90,,11,5468,
1918,36,2008,90,,12,4452.917,
1919,1,2006,87,446937,1,4012.375,897.74957
1919,2,2006,87,443617.664383562,2,3556.5,801.70386
1919,3,2006,87,440619.5547945208,3,4021.625,912.72052
1919,4,2006,87,437300.2191780824,4,3592.75,821.5752
1919,5,2006,87,434087.9589041099,5,3349.75,771.67542
1919,6,2006,87,430768.6232876715,6,3236.9165,751.4281
1919,7,2006,87,427556.363013699,7,3255.5,761.4201
1919,8,2006,87,424237.0273972605,8,3251.5,766.43475
1919,9,2006,87,420917.6917808224,9,3379.9165,802.98749
1919,10,2006,87,417705.4315068496,10,3692.7915,884.06598
1919,11,2006,87,414386.0958904114,11,3675.125,886.88422
1919,12,2006,87,411173.8356164386,12,3965.4167,964.4137
1919,13,2007,88,407854.5,1,4014.7083,984.34814
1919,14,2007,88,404276.420547945,2,3731.875,923.09985
1919,15,2007,88,401044.6068493146,3,3871.0835,965.25012
1919,16,2007,88,397466.5273972598,4,3512.0417,883.60693
1919,17,2007,88,394003.8698630133,5,3410.5,865.60065
1919,18,2007,88,390425.7904109587,6,3182.7083,815.18903
1919,19,2007,88,386963.1328767119,7,3193.5,825.2724
1919,20,2007,88,383385.0534246573,8,3229.125,842.26678
1919,21,2007,88,379806.9739726025,9,3278.75,863.26746
1919,22,2007,88,376344.3164383559,10,3526.7085,937.09625
1919,23,2007,88,372766.2369863011,11,3717.375,997.24023
1919,24,2007,88,369303.5794520546,12,4072.0415,1102.6272
1919,25,2008,89,365725.5,1,3915.8748,1070.7141
1919,26,2008,89,406058.0669398904,2,3956.375,974.33722
1919,27,2008,89,443788.5327868834,3,4261.4585,960.2453
1919,28,2008,89,484121.0997267738,4,3683.5417,760.87195
1919,29,2008,89,523152.6161202192,5,3466.875,662.68903
1919,30,2008,89,563485.1830601096,6,3182.3333,564.75897
1919,31,2008,89,602516.6994535513,7,3157.625,524.07263
1919,32,2008,89,642849.2663934417,8,3174.25,493.77826
1919,33,2008,89,683181.8333333321,9,3279.4583,480.02713
1919,34,2008,89,722213.3497267738,10,3587.0415,496.6734
1919,35,2008,89,762545.9166666679,11,3604.25,472.66006
1919,36,2008,89,801577.4330601096,12,3951.75,492.99667
1919,37,2009,90,841910,1,23169.082,2751.9666
1919,38,2009,90,,2,19286.5,
1919,39,2009,90,,3,19338.666,
1919,40,2009,90,,4,16141.376,
1919,41,2009,90,,5,14055.75,
1919,42,2009,90,,6,11881.749,
1919,43,2009,90,,7,10766.042,
1919,44,2009,90,,8,9242.5,
1919,45,2009,90,,9,7867.209,
1919,46,2009,90,,10,7382.1665,
1919,47,2009,90,,11,5658.625,
1919,48,2009,90,,12,4664.2505,
1920,1,2006,86,511263.5,1,3912.9583,765.35059
1920,2,2006,86,507675.3561643835,2,3618.25,712.70941
1920,3,2006,86,504434.4520547944,3,4099,812.5932
1920,4,2006,86,500846.3082191779,4,3684.3335,735.62158
1920,5,2006,86,497373.9109589041,5,3491.5,701.98694
1920,6,2006,86,493785.7671232875,6,3362.7915,681.02234
1920,7,2006,86,490313.3698630135,7,3383.1665,690.00085
1920,8,2006,86,486725.2260273972,8,3399.75,698.49469
1920,9,2006,86,483137.0821917807,9,3360,695.45477
1920,10,2006,86,479664.6849315066,10,3657.9167,762.59869
1920,11,2006,86,476076.5410958903,11,3589,753.87036
1920,12,2006,86,472604.1438356163,12,4110,869.6496
1920,13,2007,87,469016,1,4014.8333,856.01202
1920,14,2007,87,465763.9301369863,2,3720.25,798.74152
1920,15,2007,87,462826.5767123287,3,4016.2917,867.77466
1920,16,2007,87,459574.506849315,4,3562.4167,775.15546
1920,17,2007,87,456427.3424657534,5,3532.5,773.94574
1920,18,2007,87,453175.2726027397,6,3314.2083,731.33032
1920,19,2007,87,450028.1082191782,7,3354.1667,745.32385
1920,20,2007,87,446776.0383561645,8,3407.625,762.71436
1920,21,2007,87,443523.9684931508,9,3339.8333,753.02203
1920,22,2007,87,440376.804109589,10,3626.1667,823.42365
1920,23,2007,87,437124.7342465753,11,3772.875,863.11176
1920,24,2007,87,433977.5698630137,12,4018.0417,925.86389
1920,25,2008,88,430725.5,1,3901.3748,905.76825
1920,26,2008,88,426802.6024590163,2,4059.875,951.23016
1920,27,2008,88,423132.795081967,3,4442.167,1049.8281
1920,28,2008,88,419209.8975409833,4,3827.667,913.06696
1920,29,2008,88,415413.545081967,5,3595.125,865.4328
1920,30,2008,88,411490.6475409833,6,3335.0833,810.48822
1920,31,2008,88,407694.295081967,7,3323.5415,815.20435
1920,32,2008,88,403771.3975409833,8,3383.75,838.03607
1920,33,2008,88,399848.5,9,3378.0833,844.84082
1920,34,2008,88,396052.1475409833,10,3625.5,915.40973
1920,35,2008,88,392129.25,11,3760.75,959.05878
1920,36,2008,88,388332.8975409833,12,4115.5,1059.7866
1920,37,2009,89,384410,1,3755.1665,976.86493
1920,38,2009,89,425578.1273972578,2,3390.25,796.62225
1920,39,2009,89,462762.2424657531,3,3747.9585,809.91016
1920,40,2009,89,503930.3698630109,4,3558.292,706.10785
1920,41,2009,89,543770.493150685,5,3489.375,641.69995
1920,42,2009,89,584938.6205479428,6,3220.8333,550.62756
1920,43,2009,89,624778.7438356169,7,3346.2085,535.58295
1920,44,2009,89,665946.8712328747,8,3268,490.72983
1920,45,2009,89,707114.9986301363,9,3315.5417,468.88297
1920,46,2009,89,746955.1219178066,10,3738.5,500.4986
1920,47,2009,89,788123.2493150681,11,3631.625,460.79404
1920,48,2009,89,827963.3726027384,12,4015.9585,485.04059
1920,49,2010,90,869131.5,1,23799.041,2738.2554
1920,50,2010,90,,2,19797.625,
1920,51,2010,90,,3,20024.459,
1920,52,2010,90,,4,16432.375,
1920,53,2010,90,,5,14740.625,
1920,54,2010,90,,6,12333.5,
1920,55,2010,90,,7,11354.416,
1920,56,2010,90,,8,9874.75,
1920,57,2010,90,,9,8573.084,
1920,58,2010,90,,10,7733.4995,
1920,59,2010,90,,11,6225.375,
1920,60,2010,90,,12,5070.542,
1921,1,2006,85,570326,1,4073.2083,714.18945
1921,2,2006,85,566094.1602739724,2,3643.75,643.66498
1921,3,2006,85,562271.8534246576,3,4051.9583,720.64044
1921,4,2006,85,558040.01369863,4,3673.9585,658.36829
1921,5,2006,85,553944.6849315069,5,3604.375,650.67419
1921,6,2006,85,549712.8452054793,6,3308.2915,601.82178
1921,7,2006,85,545617.5164383561,7,3369.0417,617.47314
1921,8,2006,85,541385.6767123286,8,3347.125,618.25146
1921,9,2006,85,537153.8369863015,9,3243.0833,603.75317
1921,10,2006,85,533058.5082191778,10,3614.7083,678.10724
1921,11,2006,85,528826.6684931507,11,3537.625,668.9574
1921,12,2006,85,524731.3397260271,12,3847.6665,733.2641
1921,13,2007,86,520499.5,1,4179.583,802.99463
1921,14,2007,86,517076.6753424658,2,3893,752.88641
1921,15,2007,86,513985.0917808218,3,4136.167,804.7251
1921,16,2007,86,510562.2671232875,4,3738.792,732.28912
1921,17,2007,86,507249.8561643835,5,3609.875,711.65619
1921,18,2007,86,503827.0315068492,6,3380.4165,670.94781
1921,19,2007,86,500514.6205479451,7,3403.9583,680.09167
1921,20,2007,86,497091.7958904109,8,3351.125,674.14612
1921,21,2007,86,493668.9712328766,9,3294.3333,667.31622
1921,22,2007,86,490356.5602739726,10,3532.25,720.3432
1921,23,2007,86,486933.7356164383,11,3640.875,747.71466
1921,24,2007,86,483621.3246575342,12,3943.125,815.33313
1921,25,2008,87,480198.5,1,4169.208,868.22595
1921,26,2008,87,476747.5478142079,2,4322.25,906.61188
1921,27,2008,87,473519.2377049183,3,4490.7085,948.36877
1921,28,2008,87,470068.2855191259,4,3862.125,821.60938
1921,29,2008,87,466728.6543715848,5,3702.25,793.23395
1921,30,2008,87,463277.7021857924,6,3379.2083,729.41309
1921,31,2008,87,459938.0710382515,7,3358.4165,730.18884
1921,32,2008,87,456487.1188524591,8,3393.875,743.47662
1921,33,2008,87,453036.1666666667,9,3309.0835,730.42371
1921,34,2008,87,449696.5355191259,10,3622,805.43207
1921,35,2008,87,446245.5833333335,11,3646.375,817.12292
1921,36,2008,87,442905.9521857924,12,3990.7083,901.02838
1921,37,2009,88,439455,1,4197,955.04657
1921,38,2009,88,435422.9616438355,2,3694,848.37048
1921,39,2009,88,431781.1205479451,3,3973.4583,920.24829
1921,40,2009,88,427749.0821917807,4,3798.8335,888.09857
1921,41,2009,88,423847.1095890412,5,3679.25,868.06067
1921,42,2009,88,419815.0712328767,6,3412.9583,812.96704
1921,43,2009,88,415913.0986301368,7,3429.2083,824.50116
1921,44,2009,88,411881.0602739723,8,3313.125,804.38879
1921,45,2009,88,407849.0219178083,9,3349.9583,821.37213
1921,46,2009,88,403947.0493150684,10,3803.75,941.64569
1921,47,2009,88,399915.0109589039,11,3558.5,889.81409
1921,48,2009,88,396013.0383561645,12,4003.8333,1011.0357
1921,49,2010,89,391981,1,4069.5833,1038.2094
1921,50,2010,89,435312.5876712352,2,3624.875,832.70624
1921,51,2010,89,474450.7958904132,3,4018.8335,847.04956
1921,52,2010,89,517782.3835616447,4,3673.7085,709.50818
1921,53,2010,89,559716.1780821942,5,3644.625,651.15594
1921,54,2010,89,603047.7657534257,6,3356.375,556.56866
1921,55,2010,89,644981.5602739751,7,3498.9585,542.48969
1921,56,2010,89,688313.1479452066,8,3353.75,487.24188
1921,57,2010,89,731644.7356164418,9,3462.2083,473.20892
1921,58,2010,89,773578.5301369876,10,3845.7083,497.13223
1921,59,2010,89,816910.1178082228,11,3774.375,462.03064
1921,60,2010,89,858843.9123287685,12,4209.5415,490.14047
1921,61,2011,90,902175.5,1,26638.248,2952.668
1921,62,2011,90,,2,21951.375,
1921,63,2011,90,,3,21278.084,
1921,64,2011,90,,4,17681.668,
1921,65,2011,90,,5,15728.25,
1921,66,2011,90,,6,13243.166,
1921,67,2011,90,,7,11748.833,
1921,68,2011,90,,8,10228.375,
1921,69,2011,90,,9,8571.209,
1921,70,2011,90,,10,7771.458,
1921,71,2011,90,,11,6164.375,
1921,72,2011,90,,12,4765.917,
1922,1,2006,84,623192,1,4064.9583,652.28021
1922,2,2006,84,618882.2356164386,2,3684.75,595.38788
1922,3,2006,84,614989.5452054795,3,4083.25,663.95441
1922,4,2006,84,610679.780821918,4,3557.4167,582.53387
1922,5,2006,84,606509.0410958906,5,3470.25,572.16791
1922,6,2006,84,602199.2767123287,6,3170.6665,526.51453
1922,7,2006,84,598028.5369863017,7,3270,546.79663
1922,8,2006,84,593718.7726027397,8,3194.5,538.04938
1922,9,2006,84,589409.0082191783,9,3113.1665,528.18439
1922,10,2006,84,585238.2684931508,10,3418.0417,584.04279
1922,11,2006,84,580928.5041095889,11,3401.75,585.57123
1922,12,2006,84,576757.7643835619,12,3617.5,627.21307
1922,13,2007,85,572448,1,4337.4165,757.69617
1922,14,2007,85,568497.2835616437,2,3877.75,682.10529
1922,15,2007,85,564928.8945205477,3,3965.1665,701.8877
1922,16,2007,85,560978.1780821919,4,3724.3335,663.8999
1922,17,2007,85,557154.9041095888,5,3498.875,627.98962
1922,18,2007,85,553204.187671233,6,3243.75,586.35675
1922,19,2007,85,549380.9136986299,7,3297.7917,600.27417
1922,20,2007,85,545430.1972602741,8,3220.875,590.52008
1922,21,2007,85,541479.4808219178,9,3205.0415,591.90454
1922,22,2007,85,537656.2068493147,10,3423.6665,636.77612
1922,23,2007,85,533705.4904109589,11,3409.375,638.81207
1922,24,2007,85,529882.2164383559,12,3757.9167,709.19849
1922,25,2008,86,525931.5,1,4301.458,817.87421
1922,26,2008,86,522364.0013661203,2,4285.375,820.38098
1922,27,2008,86,519026.6639344264,3,4559.375,878.44714
1922,28,2008,86,515459.1653005464,4,3838.7917,744.73248
1922,29,2008,86,512006.7472677596,5,3697.75,722.20728
1922,30,2008,86,508439.2486338799,6,3398.0415,668.32794
1922,31,2008,86,504986.8306010929,7,3319.875,657.41815
1922,32,2008,86,501419.3319672132,8,3337.375,665.58563
1922,33,2008,86,497851.8333333335,9,3259.125,654.63751
1922,34,2008,86,494399.4153005464,10,3518.5417,711.67999
1922,35,2008,86,490831.9166666667,11,3612.25,735.9444
1922,36,2008,86,487379.4986338799,12,3778,775.16595
1922,37,2009,87,483812,1,4212.7915,870.74969
1922,38,2009,87,480359.1520547944,2,3878,807.31262
1922,39,2009,87,477240.4506849314,3,3961.9167,830.17206
1922,40,2009,87,473787.602739726,4,3748.8752,791.25653
1922,41,2009,87,470446.1369863013,5,3685.125,783.32562
1922,42,2009,87,466993.2890410959,6,3422.9165,732.96912
1922,43,2009,87,463651.8232876712,7,3395.2917,732.2934
1922,44,2009,87,460198.9753424658,8,3358.375,729.76587
1922,45,2009,87,456746.1273972602,9,3378.9167,739.78003
1922,46,2009,87,453404.6616438355,10,3721.5833,820.80835
1922,47,2009,87,449951.8136986301,11,3566,792.5293
1922,48,2009,87,446610.3479452054,12,3941.6667,882.57397
1922,49,2010,88,443157.5,1,4150,936.46167
1922,50,2010,88,438850.7931506853,2,3766.25,858.2074
1922,51,2010,88,434960.864383562,3,4022.4583,924.78625
1922,52,2010,88,430654.1575342468,4,3734.2502,867.11115
1922,53,2010,88,426486.3767123288,5,3680.75,863.04047
1922,54,2010,88,422179.669863014,6,3392.0833,803.46912
1922,55,2010,88,418011.889041096,7,3456.0835,826.79071
1922,56,2010,88,413705.1821917808,8,3364.25,813.19989
1922,57,2010,88,409398.475342466,9,3429.3335,837.65173
1922,58,2010,88,405230.694520548,10,3750.0417,925.40912
1922,59,2010,88,400923.9876712332,11,3640.125,907.93396
1922,60,2010,88,396756.2068493152,12,4189.9165,1056.0431
1922,61,2011,89,392449.5,1,4485.0415,1142.8328
1922,62,2011,89,437832.6931506842,2,4018.5,917.81635
1922,63,2011,89,478823.9643835612,3,4205.0835,878.21075
1922,64,2011,89,524207.1575342454,4,3823.625,729.41107
1922,65,2011,89,568126.3767123297,5,3759,661.64856
1922,66,2011,89,613509.5698630139,6,3530.5,575.45966
1922,67,2011,89,657428.7890410945,7,3547.7917,539.64655
1922,68,2011,89,702811.9821917787,8,3457.875,492.00571
1922,69,2011,89,748195.1753424667,9,3493.4165,466.91248
1922,70,2011,89,792114.3945205472,10,3733.2917,471.30716
1922,71,2011,89,837497.5876712315,11,3722.375,444.46396
1922,72,2011,89,881416.8068493158,12,3947.2083,447.82538
1922,73,2012,90,926800,1,25447.957,2745.7874
1922,74,2012,90,,2,21842.875,
1922,75,2012,90,,3,21177.334,
1922,76,2012,90,,4,17742.25,
1922,77,2012,90,,5,15839.625,
1922,78,2012,90,,6,13297.416,
1922,79,2012,90,,7,11980.458,
1922,80,2012,90,,8,10579.5,
1922,81,2012,90,,9,8938.709,
1922,82,2012,90,,10,8085.666,
1922,83,2012,90,,11,6398.75,
1922,84,2012,90,,12,5313.3335,
1923,1,2006,83,672545.5,1,3755.4167,558.38849
1923,2,2006,83,668941.2616438356,2,3481.5,520.44928
1923,3,2006,83,665685.8205479451,3,3791.0835,569.50043
1923,4,2006,83,662081.5821917807,4,3388.8335,511.84531
1923,5,2006,83,658593.609589041,5,3318.125,503.81979
1923,6,2006,83,654989.3712328768,6,3095.625,472.62216
1923,7,2006,83,651501.3986301369,7,3193.6665,490.20102
1923,8,2006,83,647897.1602739727,8,3064.5,472.99173
1923,9,2006,83,644292.9219178082,9,3040.25,471.87387
1923,10,2006,83,640804.9493150685,10,3362.25,524.69165
1923,11,2006,83,637200.7109589041,11,3280.625,514.84955
1923,12,2006,83,633712.7383561644,12,3548.5835,559.96722
1923,13,2007,84,630108.5,1,3951.8333,627.16711
1923,14,2007,84,625958.7890410959,2,3596.5,574.55859
1923,15,2007,84,622210.6630136985,3,3850.625,618.86194
1923,16,2007,84,618060.9520547944,4,3492.2502,565.03333
1923,17,2007,84,614045.1027397262,5,3440.375,560.28052
1923,18,2007,84,609895.3917808221,6,3103.5415,508.86456
1923,19,2007,84,605879.5424657534,7,3241.1665,534.95227
1923,20,2007,84,601729.8315068493,8,3171.5,527.06378
1923,21,2007,84,597580.1205479451,9,3203.3333,536.05084
1923,22,2007,84,593564.2712328769,10,3352.125,564.74506
1923,23,2007,84,589414.5602739728,11,3459.5,586.93835
1923,24,2007,84,585398.7109589041,12,3698.25,631.7489
1923,25,2008,85,581249,1,4053.2083,697.32733
1923,26,2008,85,577298.8715846995,2,4137.25,716.65649
1923,27,2008,85,573603.5901639345,3,4296.9585,749.11639
1923,28,2008,85,569653.461748634,4,3697.875,649.14465
1923,29,2008,85,565830.756830601,5,3495.875,617.83051
1923,30,2008,85,561880.6284153005,6,3285.8333,584.79205
1923,31,2008,85,558057.9234972675,7,3301.4585,591.59784
1923,32,2008,85,554107.795081967,8,3237.75,584.31769
1923,33,2008,85,550157.6666666665,9,3221.9165,585.63513
1923,34,2008,85,546334.961748634,10,3464.6667,634.16528
1923,35,2008,85,542384.8333333335,11,3554,655.25433
1923,36,2008,85,538562.1284153005,12,3838,712.63831
1923,37,2009,86,534612,1,4041.8333,756.03113
1923,38,2009,86,531025.8095890409,2,3733.75,703.12024
1923,39,2009,86,527786.6698630136,3,3908.25,740.49805
1923,40,2009,86,524200.4794520545,4,3696.8752,705.24072
1923,41,2009,86,520729.9726027395,5,3520.625,676.09418
1923,42,2009,86,517143.7821917806,6,3278.2083,633.90656
1923,43,2009,86,513673.2753424656,7,3369.75,656.01038
1923,44,2009,86,510087.0849315065,8,3314.625,649.81549
1923,45,2009,86,506500.8945205477,9,3306.4165,652.79578
1923,46,2009,86,503030.3876712327,10,3707.2917,736.99164
1923,47,2009,86,499444.1972602736,11,3478,696.37408
1923,48,2009,86,495973.6904109586,12,3869.0415,780.09009
1923,49,2010,87,492387.5,1,4099.9165,832.66058
1923,50,2010,87,488045.0369863012,2,3711.625,760.50873
1923,51,2010,87,484122.812328767,3,3967,819.42017
1923,52,2010,87,479780.3493150687,4,3606.542,751.70691
1923,53,2010,87,475577.9657534244,5,3644,766.22559
1923,54,2010,87,471235.5027397261,6,3420.6665,725.89319
1923,55,2010,87,467033.1191780823,7,3409.625,730.06067
1923,56,2010,87,462690.6561643835,8,3419.75,739.10071
1923,57,2010,87,458348.1931506847,9,3472.4165,757.59357
1923,58,2010,87,454145.8095890409,10,3783.9165,833.19421
1923,59,2010,87,449803.3465753426,11,3691.125,820.60864
1923,60,2010,87,445600.9630136988,12,4295.375,963.95099
1923,61,2011,88,441258.5,1,4264.583,966.45911
1923,62,2011,88,437290.7972602737,2,3907.875,893.65588
1923,63,2011,88,433707.0657534245,3,4093.7085,943.88788
1923,64,2011,88,429739.3630136987,4,3796.75,883.50061
1923,65,2011,88,425899.6506849313,5,3657.75,858.82904
1923,66,2011,88,421931.9479452055,6,3575.75,847.47076
1923,67,2011,88,418092.2356164381,7,3479.375,832.20276
1923,68,2011,88,414124.5328767123,8,3520.25,850.04626
1923,69,2011,88,410156.8301369864,9,3483.9167,849.41089
1923,70,2011,88,406317.117808219,10,3708.7915,912.78247
1923,71,2011,88,402349.4150684932,11,3770.5,937.12079
1923,72,2011,88,398509.7027397258,12,4038.1667,1013.317
1923,73,2012,89,394542,1,4084.75,1035.3143
1923,74,2012,89,441427.5519125685,2,3838.25,869.50848
1923,75,2012,89,485288.2295081951,3,4003.3335,824.93933
1923,76,2012,89,532173.7814207636,4,3786.917,711.59406
1923,77,2012,89,577546.896174863,5,3646,631.29071
1923,78,2012,89,624432.4480874315,6,3524.6665,564.45923
1923,79,2012,89,669805.5628415272,7,3569.0415,532.84741
1923,80,2012,89,716691.1147540957,8,3498.875,488.19846
1923,81,2012,89,763576.6666666642,9,3610.2915,472.81323
1923,82,2012,89,808949.7814207636,10,3920.2083,484.60464
1923,83,2012,89,855835.3333333321,11,3825.375,446.97559
1923,84,2012,89,901208.4480874315,12,4340.083,481.58481
1923,85,2013,90,948094,1,32372.582,3414.4907
1923,86,2013,90,,2,23551,
1923,87,2013,90,,3,22614.125,
1923,88,2013,90,,4,18397.709,
1923,89,2013,90,,5,15690.875,
1923,90,2013,90,,6,13334.166,
1923,91,2013,90,,7,12044.917,
1923,92,2013,90,,8,10538.375,
1923,93,2013,90,,9,8899.417,
1923,94,2013,90,,10,7941.416,
1923,95,2013,90,,11,6170.625,
1923,96,2013,90,,12,4987.959,
1924,1,2006,82,726800,1,3537.7083,486.75128
1924,2,2006,82,723347.916438356,2,3380,467.2717
1924,3,2006,82,720229.9054794521,3,3762.1667,522.35638
1924,4,2006,82,716777.8219178081,4,3338.125,465.71265
1924,5,2006,82,713437.0958904109,5,3217.125,450.93323
1924,6,2006,82,709985.012328767,6,2974.8333,418.99945
1924,7,2006,82,706644.2863013698,7,3093.625,437.79099
1924,8,2006,82,703192.2027397261,8,2963.25,421.39972
1924,9,2006,82,699740.1191780821,9,2909,415.72577
1924,10,2006,82,696399.3931506849,10,3187.625,457.72943
1924,11,2006,82,692947.3095890412,11,3060.375,441.64615
1924,12,2006,82,689606.5835616437,12,3279.5833,475.57309
1924,13,2007,83,686154.5,1,3848.8333,560.9281
1924,14,2007,83,682519.1342465754,2,3403.25,498.63071
1924,15,2007,83,679235.5780821918,3,3635.0417,535.16656
1924,16,2007,83,675600.2123287672,4,3374.8335,499.53116
1924,17,2007,83,672082.1164383562,5,3345.375,497.76285
1924,18,2007,83,668446.7506849316,6,3088.7915,462.0849
1924,19,2007,83,664928.6547945207,7,3120.375,469.27966
1924,20,2007,83,661293.2890410959,8,3103.75,469.34546
1924,21,2007,83,657657.9232876713,9,3100.9585,471.51541
1924,22,2007,83,654139.8273972603,10,3215.5,491.56155
1924,23,2007,83,650504.4616438358,11,3317,509.91196
1924,24,2007,83,646986.3657534248,12,3443,532.15961
1924,25,2008,84,643351,1,3917.7915,608.96643
1924,26,2008,84,639257.1789617487,2,3957.375,619.05835
1924,27,2008,84,635427.475409836,3,4101.9585,645.54315
1924,28,2008,84,631333.6543715848,4,3590.625,568.73651
1924,29,2008,84,627371.892076503,5,3436.875,547.82098
1924,30,2008,84,623278.0710382513,6,3184.5,510.92764
1924,31,2008,84,619316.3087431695,7,3207.2915,517.87616
1924,32,2008,84,615222.4877049183,8,3180.25,516.92682
1924,33,2008,84,611128.666666667,9,3133.375,512.71936
1924,34,2008,84,607166.9043715848,10,3312.3335,545.53918
1924,35,2008,84,603073.0833333335,11,3375.375,559.69586
1924,36,2008,84,599111.3210382513,12,3584.1667,598.24719
1924,37,2009,85,595017.5,1,3926.1248,659.8335
1924,38,2009,85,591213.2904109587,2,3636.25,615.04877
1924,39,2009,85,587777.2301369864,3,3939.5415,670.24396
1924,40,2009,85,583973.0205479451,4,3620.8752,620.0415
1924,41,2009,85,580291.5273972601,5,3416.625,588.77734
1924,42,2009,85,576487.3178082192,6,3205.0415,555.96045
1924,43,2009,85,572805.8246575342,7,3320.5833,579.7049
1924,44,2009,85,569001.6150684929,8,3209.75,564.10211
1924,45,2009,85,565197.4054794521,9,3212.5,568.3855
1924,46,2009,85,561515.9123287671,10,3530.2915,628.70728
1924,47,2009,85,557711.7027397258,11,3401.125,609.83569
1924,48,2009,85,554030.2095890408,12,3671.4585,662.68201
1924,49,2010,86,550226,1,4010.7083,728.92017
1924,50,2010,86,545838.9479452055,2,3570.625,654.15356
1924,51,2010,86,541876.4493150683,3,4018.1667,741.5282
1924,52,2010,86,537489.3972602738,4,3646.9167,678.50952
1924,53,2010,86,533243.8630136987,5,3641.375,682.87238
1924,54,2010,86,528856.8109589042,6,3336.0833,630.8103
1924,55,2010,86,524611.2767123287,7,3410.9583,650.18774
1924,56,2010,86,520224.2246575342,8,3467.125,666.46741
1924,57,2010,86,515837.1726027397,9,3405.4585,660.18091
1924,58,2010,86,511591.6383561646,10,3642.6667,712.02625
1924,59,2010,86,507204.5863013701,11,3721.125,733.65369
1924,60,2010,86,502959.0520547945,12,4101.625,815.49878
1924,61,2011,87,498572,1,4458.1245,894.17865
1924,62,2011,87,494531.1287671234,2,3901.375,788.90381
1924,63,2011,87,490881.3095890414,3,4194.4585,854.4751
1924,64,2011,87,486840.4383561644,4,3725.9167,765.32605
1924,65,2011,87,482929.9178082193,5,3671.125,760.17761
1924,66,2011,87,478889.0465753428,6,3552.833,741.89063
1924,67,2011,87,474978.5260273973,7,3482.5415,733.19977
1924,68,2011,87,470937.6547945207,8,3512.25,745.79938
