cohort,cumu_month,year,age,newpop,monthdth,tot_deaths_app,mort_rate
1931,116,2015,84,389154.8465753421,8,2718.5,698.56512
1931,117,2015,84,385779.6260273969,9,2690.25,697.35406
1931,118,2015,84,382513.2835616437,10,2801.9585,732.51276
1931,119,2015,84,379138.0630136984,11,2822.25,744.3858
1931,120,2015,84,375871.7205479448,12,3009,800.53906
1931,121,2016,85,372496.5,1,3394,911.14948
1931,122,2016,85,369014.9289617487,2,3079.875,834.62073
1931,123,2016,85,365757.975409836,3,3168.25,866.2149
1931,124,2016,85,362276.4043715848,4,2935.7083,810.3504
1931,125,2016,85,358907.1420765026,5,2756.5,768.02594
1931,126,2016,85,355425.5710382513,6,2693.9165,757.9411
1931,127,2016,85,352056.3087431695,7,2697.4583,766.20081
1931,128,2016,85,348574.7377049178,8,2697.5,773.8656
1931,129,2016,85,345093.1666666665,9,2654.2085,769.12811
1931,130,2016,85,341723.9043715848,10,2924.7917,855.89325
1931,131,2016,85,338242.3333333335,11,2902,857.96478
1931,132,2016,85,334873.0710382513,12,3182.0415,950.22314
1931,133,2017,86,331391.5,1,3493.6665,1054.2415
1931,134,2017,86,328280.798630137,2,3153.625,960.64862
1931,135,2017,86,325471.1328767124,3,3270.9585,1004.9919
1931,136,2017,86,322360.4315068494,4,2983.4585,925.50397
1931,137,2017,86,319350.0753424657,5,2843.25,890.32391
1931,138,2017,86,316239.3739726027,6,2744.4583,867.84204
1931,139,2017,86,313229.017808219,7,2717.4583,867.56274
1931,140,2017,86,310118.3164383559,8,2715.75,875.71417
1931,141,2017,86,307007.6150684929,9,2661.75,866.99805
1931,142,2017,86,303997.2589041097,10,2886.4585,949.50146
1931,143,2017,86,300886.5575342467,11,2945.125,978.81573
1931,144,2017,86,297876.201369863,12,3312.0417,1111.8854
1931,145,2018,87,294765.5,1,3714.4583,1260.1401
1931,146,2018,87,291885.0479452056,2,3002.875,1028.7869
1931,147,2018,87,289283.3493150685,3,3133.1665,1083.0787
1931,148,2018,87,286402.897260274,4,2897.375,1011.6431
1931,149,2018,87,283615.3630136987,5,2774.5,978.26154
1931,150,2018,87,280734.9109589041,6,2715.875,967.4162
1931,151,2018,87,277947.3767123288,7,2687.6665,966.96954
1931,152,2018,87,275066.9246575343,8,2686.375,976.62598
1931,153,2018,87,272186.4726027397,9,2599.9583,955.21216
1931,154,2018,87,269398.9383561644,10,2871.4165,1065.8604
1931,155,2018,87,266518.48630137,11,2872.25,1077.6926
1931,156,2018,87,263730.9520547946,12,3107.5415,1178.2999
1931,157,2019,88,260850.5,1,3179.875,1219.0411
1931,158,2019,88,258147.0027397259,2,2877.25,1114.5781
1931,159,2019,88,255705.1342465752,3,3188.9167,1247.1071
1931,160,2019,88,253001.6369863013,4,2819.9167,1114.5844
1931,161,2019,88,250385.3493150685,5,2822,1127.0627
1931,162,2019,88,247681.8520547943,6,2625.5,1060.0292
1931,163,2019,88,245065.5643835615,7,2654.2085,1083.0605
1931,164,2019,88,242362.0671232876,8,2653.75,1094.9528
1931,165,2019,88,239658.5698630135,9,2613.125,1090.3533
1931,166,2019,88,237042.2821917806,10,2868.9585,1210.3151
1931,167,2019,88,234338.7849315067,11,2962.125,1264.0353
1931,168,2019,88,231722.4972602739,12,3169.1667,1367.656
1931,169,2020,89,229019,1,3007.5415,1313.2279
1931,170,2020,89,250239.4740437157,2,2735.875,1093.3027
1931,171,2020,89,270090.8852459006,3,3106,1149.9833
1931,172,2020,89,291311.3592896163,4,3753.375,1288.441
1931,173,2020,89,311847.3019125666,5,2997,961.0473
1931,174,2020,89,333067.7759562843,6,2681.6665,805.14136
1931,175,2020,89,353603.7185792346,7,2909.2085,822.73132
1931,176,2020,89,374824.1926229503,8,2935.75,783.23389
1931,177,2020,89,396044.666666666,9,2819.5,711.91467
1931,178,2020,89,416580.6092896163,10,3054.4167,733.21143
1931,179,2020,89,437801.0833333321,11,3582.5,818.29401
1931,180,2020,89,458337.0259562843,12,4499.75,981.75574
1931,181,2021,90,479557.5,1,21158.832,4412.1572
1931,182,2021,90,,2,14181.875,
1931,183,2021,90,,3,12115.667,
1931,184,2021,90,,4,10337.626,
1931,185,2021,90,,5,9280.5,
1931,186,2021,90,,6,8027.833,
1931,187,2021,90,,7,7529.166,
1931,188,2021,90,,8,7462.375,
1931,189,2021,90,,9,6580.042,
1931,190,2021,90,,10,5521.458,
1931,191,2021,90,,11,4573.125,
1931,192,2021,90,,12,3792.542,
1932,1,2006,74,730636.5,1,2372.0833,324.65982
1932,2,2006,74,727971.0520547947,2,2140.375,294.01926
1932,3,2006,74,725563.5506849317,3,2451.75,337.90976
1932,4,2006,74,722898.1027397262,4,2213.5,306.19806
1932,5,2006,74,720318.6369863015,5,2135.625,296.48337
1932,6,2006,74,717653.189041096,6,2067.4165,288.08017
1932,7,2006,74,715073.7232876716,7,1998.8333,279.52829
1932,8,2006,74,712408.2753424661,8,1962,275.40387
1932,9,2006,74,709742.8273972606,9,1961.0416,276.30313
1932,10,2006,74,707163.3616438359,10,2084.75,294.8046
1932,11,2006,74,704497.9136986304,11,2073,294.25211
1932,12,2006,74,701918.4479452057,12,2089,297.61292
1932,13,2007,75,699253,1,2467.8333,352.92422
1932,14,2007,75,696937.1301369865,2,2307.125,331.03775
1932,15,2007,75,694845.376712329,3,2386.0833,343.39774
1932,16,2007,75,692529.5068493153,4,2190.625,316.32227
1932,17,2007,75,690288.3424657534,5,2239,324.35721
1932,18,2007,75,687972.4726027399,6,2104.125,305.84436
1932,19,2007,75,685731.3082191781,7,2113.5833,308.22324
1932,20,2007,75,683415.4383561646,8,2036.625,298.00687
1932,21,2007,75,681099.5684931509,9,2069.875,303.90198
1932,22,2007,75,678858.4041095891,10,2118.5417,312.07416
1932,23,2007,75,676542.5342465756,11,2032.75,300.46152
1932,24,2007,75,674301.3698630137,12,2268,336.34811
1932,25,2008,76,671985.5,1,2593.0415,385.87759
1932,26,2008,76,669882.793715847,2,2534.125,378.29379
1932,27,2008,76,667915.7459016393,3,2539.6667,380.23758
1932,28,2008,76,665813.0396174863,4,2358,354.15347
1932,29,2008,76,663778.1625683059,5,2320.625,349.60852
1932,30,2008,76,661675.4562841528,6,2107.875,318.56628
1932,31,2008,76,659640.5792349726,7,2149.375,325.84033
1932,32,2008,76,657537.8729508196,8,2109,320.74197
1932,33,2008,76,655435.1666666665,9,2092.5835,319.2663
1932,34,2008,76,653400.2896174863,10,2202.9167,337.14658
1932,35,2008,76,651297.5833333333,11,2159.25,331.53049
1932,36,2008,76,649262.7062841528,12,2388.875,367.93658
1932,37,2009,77,647160,1,2685.1248,414.90894
1932,38,2009,77,644558.7602739728,2,2335,362.26334
1932,39,2009,77,642209.2534246577,3,2423.3335,377.34329
1932,40,2009,77,639608.0136986303,4,2405.0835,376.0246
1932,41,2009,77,637090.6849315071,5,2326.375,365.15604
1932,42,2009,77,634489.4452054796,6,2208.7915,348.12109
1932,43,2009,77,631972.1164383562,7,2235.1665,353.68118
1932,44,2009,77,629370.876712329,8,2126,337.79764
1932,45,2009,77,626769.6369863015,9,2164.2917,345.30896
1932,46,2009,77,624252.3082191783,10,2295.9585,367.79337
1932,47,2009,77,621651.0684931509,11,2194.75,353.05176
1932,48,2009,77,619133.7397260275,12,2334.125,376.9985
1932,49,2010,78,616532.5,1,2751.6667,446.31332
1932,50,2010,78,613874.7808219176,2,2371,386.23511
1932,51,2010,78,611474.2602739725,3,2679.8335,438.25778
1932,52,2010,78,608816.5410958903,4,2394.875,393.36563
1932,53,2010,78,606244.5547945204,5,2432.125,401.17886
1932,54,2010,78,603586.8356164382,6,2319.25,384.24463
1932,55,2010,78,601014.8493150682,7,2356.6667,392.11456
1932,56,2010,78,598357.130136986,8,2236.5,373.77344
1932,57,2010,78,595699.4109589038,9,2211.625,371.26526
1932,58,2010,78,593127.4246575341,10,2298.125,387.45889
1932,59,2010,78,590469.7054794519,11,2330.875,394.7493
1932,60,2010,78,587897.719178082,12,2563.4167,436.03107
1932,61,2011,79,585240,1,2851.7498,487.27869
1932,62,2011,79,582426.3041095892,2,2570.375,441.32193
1932,63,2011,79,579884.9013698632,3,2746.1667,473.57101
1932,64,2011,79,577071.2054794522,4,2547.625,441.47498
1932,65,2011,79,574348.2739726028,5,2505.75,436.2771
1932,66,2011,79,571534.578082192,6,2324.2915,406.67557
1932,67,2011,79,568811.6465753426,7,2405.4585,422.89191
1932,68,2011,79,565997.9506849316,8,2369.75,418.68527
1932,69,2011,79,563184.2547945206,9,2311.875,410.50064
1932,70,2011,79,560461.3232876714,10,2455.875,438.18814
1932,71,2011,79,557647.6273972604,11,2386,427.86877
1932,72,2011,79,554924.695890411,12,2467.3333,444.62488
1932,73,2012,80,552111,1,2864.2915,518.78906
1932,74,2012,80,549232.2349726774,2,2597.375,472.91016
1932,75,2012,80,546539.1967213114,3,2801.8335,512.65009
1932,76,2012,80,543660.4316939889,4,2565.9585,471.97815
1932,77,2012,80,540874.5300546447,5,2562.75,473.81598
1932,78,2012,80,537995.7650273223,6,2397.7915,445.68967
1932,79,2012,80,535209.8633879779,7,2426.375,453.35019
1932,80,2012,80,532331.0983606556,8,2461.75,462.44714
1932,81,2012,80,529452.3333333333,9,2434.9583,459.90131
1932,82,2012,80,526666.4316939889,10,2528.2085,480.03979
1932,83,2012,80,523787.6666666665,11,2527.5,482.54288
1932,84,2012,80,521001.7650273223,12,2779.875,533.56348
1932,85,2013,81,518123,1,3273.2083,631.74347
1932,86,2013,81,515375.8054794522,2,2781,539.60626
1932,87,2013,81,512894.4684931508,3,3084.375,601.36639
1932,88,2013,81,510147.2739726028,4,2666.4585,522.68408
1932,89,2013,81,507488.6986301371,5,2644.125,521.02148
1932,90,2013,81,504741.5041095892,6,2466.125,488.59167
1932,91,2013,81,502082.9287671235,7,2553.7917,508.63943
1932,92,2013,81,499335.7342465755,8,2541.125,508.90109
1932,93,2013,81,496588.5397260275,9,2429.7917,489.29678
1932,94,2013,81,493929.9643835619,10,2544.5415,515.16241
1932,95,2013,81,491182.7698630139,11,2527,514.47247
1932,96,2013,81,488524.194520548,12,2728.4583,558.51038
1932,97,2014,82,485777,1,3211.375,661.08008
1932,98,2014,82,482592.2383561642,2,2685.375,556.44806
1932,99,2014,82,479715.6794520547,3,2993.125,623.93732
1932,100,2014,82,476530.9178082191,4,2778.4585,583.05945
1932,101,2014,82,473448.8904109588,5,2710.5,572.5011
1932,102,2014,82,470264.1287671232,6,2570.7083,546.65198
1932,103,2014,82,467182.1013698629,7,2618.0417,560.39001
1932,104,2014,82,463997.3397260273,8,2517.5,542.56775
1932,105,2014,82,460812.5780821918,9,2506.7917,543.99377
1932,106,2014,82,457730.5506849315,10,2704.375,590.82251
1932,107,2014,82,454545.7890410959,11,2701.375,594.30206
1932,108,2014,82,451463.7616438356,12,3115.5,690.08862
1932,109,2015,83,448279,1,3417.9583,762.46228
1932,110,2015,83,445172.8,2,2988,671.20001
1932,111,2015,83,442367.2,3,3128.5,707.2179
1932,112,2015,83,439261,4,2849.1667,648.62732
1932,113,2015,83,436255,5,2843.75,651.85498
1932,114,2015,83,433148.8,6,2593.7083,598.80304
1932,115,2015,83,430142.8,7,2673.8333,621.61523
1932,116,2015,83,427036.6000000001,8,2703.75,633.14246
1932,117,2015,83,423930.4000000001,9,2637.375,622.12451
1932,118,2015,83,420924.4000000001,10,2719.9167,646.177
1932,119,2015,83,417818.2,11,2707,647.88947
1932,120,2015,83,414812.2,12,2883.4167,695.11377
1932,121,2016,84,411706,1,3210.5,779.80402
1932,122,2016,84,408381.2923497264,2,2919,714.77319
1932,123,2016,84,405271.0819672127,3,3046.875,751.81158
1932,124,2016,84,401946.3743169396,4,2889.6667,718.91846
1932,125,2016,84,398728.9153005462,5,2809.625,704.64539
1932,126,2016,84,395404.2076502731,6,2623.3333,663.45605
1932,127,2016,84,392186.7486338797,7,2669.375,680.63873
1932,128,2016,84,388862.0409836066,8,2710.625,697.06598
1932,129,2016,84,385537.333333333,9,2604.25,675.48584
1932,130,2016,84,382319.8743169396,10,2729.625,713.96368
1932,131,2016,84,378995.1666666665,11,2728.75,719.99597
1932,132,2016,84,375777.7076502731,12,2975.9585,791.94653
1932,133,2017,85,372453,1,3304.0833,887.11414
1932,134,2017,85,368979.0465753423,2,3056,828.23132
1932,135,2017,85,365841.2821917809,3,3263.0415,891.92816
1932,136,2017,85,362367.3287671232,4,2943.1665,812.20526
1932,137,2017,85,359005.4383561644,5,2892.125,805.59363
1932,138,2017,85,355531.4849315067,6,2759.2083,776.07983
1932,139,2017,85,352169.5945205479,7,2691.4167,764.23883
1932,140,2017,85,348695.6410958902,8,2684.375,769.83325
1932,141,2017,85,345221.687671233,9,2690,779.20947
1932,142,2017,85,341859.7972602737,10,2877.875,841.82904
1932,143,2017,85,338385.8438356165,11,2943.25,869.79114
1932,144,2017,85,335023.9534246577,12,3171.25,946.5741
1932,145,2018,86,331550,1,3639.2083,1097.6348
1932,146,2018,86,328532.2136986302,2,2979.75,906.98871
1932,147,2018,86,325806.4712328769,3,3197.6667,981.46204
1932,148,2018,86,322788.6849315071,4,2881.875,892.80548
1932,149,2018,86,319868.2465753427,5,2863.5,895.21234
1932,150,2018,86,316850.4602739727,6,2701.9583,852.755
1932,151,2018,86,313930.0219178083,7,2728.2085,869.04987
1932,152,2018,86,310912.2356164386,8,2689.75,865.11554
1932,153,2018,86,307894.4493150685,9,2640.7085,857.66681
1932,154,2018,86,304974.0109589042,10,2868.5835,940.5993
1932,155,2018,86,301956.2246575344,11,2825.25,935.64886
1932,156,2018,86,299035.78630137,12,3024.8335,1011.5289
1932,157,2019,87,296018,1,3092.7915,1044.7985
1932,158,2019,87,293341.298630137,2,2949.625,1005.5267
1932,159,2019,87,290923.6328767124,3,3163.5,1087.3988
1932,160,2019,87,288246.9315068494,4,2944.4167,1021.4911
1932,161,2019,87,285656.5753424657,5,2903.625,1016.4741
1932,162,2019,87,282979.8739726027,6,2677.25,946.09204
1932,163,2019,87,280389.5178082192,7,2742.5415,978.11841
1932,164,2019,87,277712.8164383562,8,2740.625,986.85577
1932,165,2019,87,275036.1150684932,9,2576.1665,936.66479
1932,166,2019,87,272445.7589041095,10,2824.3333,1036.6589
1932,167,2019,87,269769.0575342465,11,2821.5,1045.8947
1932,168,2019,87,267178.701369863,12,3078.2915,1152.1471
1932,169,2020,88,264502,1,3135.125,1185.2935
1932,170,2020,88,261245.898907104,2,2902.125,1110.8787
1932,171,2020,88,258199.8688524589,3,3187,1234.3151
1932,172,2020,88,254943.7677595629,4,3799.6667,1490.394
1932,173,2020,88,251792.7021857924,5,3117,1237.9231
1932,174,2020,88,248536.6010928964,6,2746.375,1105.0183
1932,175,2020,88,245385.5355191259,7,3043.2085,1240.1743
1932,176,2020,88,242129.4344262294,8,3062.75,1264.9226
1932,177,2020,88,238873.3333333335,9,2894.1667,1211.5906
1932,178,2020,88,235722.2677595629,10,3050.2085,1293.984
1932,179,2020,88,232466.1666666665,11,3648.875,1569.637
1932,180,2020,88,229315.1010928964,12,4541.375,1980.4082
1932,181,2021,89,226059,1,4165.8335,1842.8081
1932,182,2021,89,247900.7506849319,2,2990.75,1206.4304
1932,183,2021,89,267628.7835616451,3,2776.4165,1037.4132
1932,184,2021,89,289470.5342465751,4,2605.0417,899.93329
1932,185,2021,89,310607.7123287674,5,2528.75,814.12982
1932,186,2021,89,332449.4630136993,6,2462.1665,740.61377
1932,187,2021,89,353586.6410958916,7,2604.9165,736.71234
1932,188,2021,89,375428.3917808216,8,3028.5,806.67847
1932,189,2021,89,397270.1424657535,9,2981.0835,750.39203
1932,190,2021,89,418407.3205479458,10,3043.0835,727.3017
1932,191,2021,89,440249.0712328777,11,3021,686.20245
1932,192,2021,89,461386.24931507,12,3277.1667,710.28705
1933,1,2006,73,749232.5,1,2299.7083,306.94186
1933,2,2006,73,747158.3452054795,2,2097.75,280.76376
1933,3,2006,73,745284.9150684932,3,2268.5835,304.39145
1933,4,2006,73,743210.7602739725,4,2040.5835,274.56323
1933,5,2006,73,741203.51369863,5,1996,269.29175
1933,6,2006,73,739129.3589041096,6,1949.4166,263.745
1933,7,2006,73,737122.1123287671,7,1914.7083,259.75455
1933,8,2006,73,735047.9575342466,8,1861.25,253.21477
1933,9,2006,73,732973.8027397259,9,1845.375,251.76547
1933,10,2006,73,730966.5561643837,10,1961.0416,268.28061
1933,11,2006,73,728892.401369863,11,2013,276.17245
1933,12,2006,73,726885.1547945205,12,2075.0833,285.47607
1933,13,2007,74,724811,1,2341.3333,323.02673
1933,14,2007,74,722126.5698630137,2,2223.25,307.8754
1933,15,2007,74,719701.9232876713,3,2213.6667,307.58105
1933,16,2007,74,717017.493150685,4,2111,294.414
1933,17,2007,74,714419.6575342466,5,2058.5,288.13596
1933,18,2007,74,711735.2273972603,6,1981.9583,278.46848
1933,19,2007,74,709137.3917808218,7,1980.2083,279.24182
1933,20,2007,74,706452.9616438355,8,1917.125,271.37335
1933,21,2007,74,703768.5315068492,9,1941.75,275.90747
1933,22,2007,74,701170.695890411,10,2055.4167,293.14072
1933,23,2007,74,698486.2657534247,11,2047,293.06232
1933,24,2007,74,695888.4301369863,12,2290.5835,329.15958
1933,25,2008,75,693204,1,2558.625,369.10132
1933,26,2008,75,690958.024590164,2,2346.5,339.60095
1933,27,2008,75,688856.9508196723,3,2396.5417,347.90121
1933,28,2008,75,686610.9754098363,4,2209.3335,321.77368
1933,29,2008,75,684437.4508196723,5,2181.125,318.6741
1933,30,2008,75,682191.4754098363,6,2030.375,297.6254
1933,31,2008,75,680017.9508196723,7,2054.1667,302.07538
1933,32,2008,75,677771.9754098363,8,2052.625,302.84891
1933,33,2008,75,675526,9,1936.25,286.62848
1933,34,2008,75,673352.4754098363,10,2138.875,317.64566
1933,35,2008,75,671106.5,11,2147.75,320.03116
1933,36,2008,75,668932.9754098363,12,2300.5833,343.91833
1933,37,2009,76,666687,1,2495.9583,374.38232
1933,38,2009,76,664584.4780821919,2,2303,346.53232
1933,39,2009,76,662685.4260273974,3,2288,345.26184
1933,40,2009,76,660582.9041095891,4,2292.5417,347.04831
1933,41,2009,76,658548.2054794522,5,2162,328.29791
1933,42,2009,76,656445.6835616438,6,2074.5833,316.03275
1933,43,2009,76,654410.9849315069,7,2065.875,315.68463
1933,44,2009,76,652308.4630136986,8,2019.625,309.61197
1933,45,2009,76,650205.9410958905,9,2037.5417,313.36868
1933,46,2009,76,648171.2424657533,10,2255.4167,347.96619
1933,47,2009,76,646068.7205479452,11,2202.375,340.88867
1933,48,2009,76,644034.0219178083,12,2367.2083,367.55951
1933,49,2010,77,641931.5,1,2619.3333,408.03937
1933,50,2010,77,639470.9917808219,2,2325,363.58179
1933,51,2010,77,637248.597260274,3,2598.3335,407.74252
1933,52,2010,77,634788.0890410959,4,2262.3335,356.39194
1933,53,2010,77,632406.9520547944,5,2327.625,368.05811
1933,54,2010,77,629946.4438356163,6,2181.5,346.29929
1933,55,2010,77,627565.3068493151,7,2208.4583,351.90891
1933,56,2010,77,625104.798630137,8,2240.125,358.35992
1933,57,2010,77,622644.2904109589,9,2113.9583,339.513
1933,58,2010,77,620263.1534246574,10,2296.4167,370.23267
1933,59,2010,77,617802.6452054793,11,2299.25,372.16577
1933,60,2010,77,615421.5082191781,12,2464.0417,400.38278
1933,61,2011,78,612961,1,2834.4165,462.41385
1933,62,2011,78,610340.8630136987,2,2499,409.44333
1933,63,2011,78,607974.2876712328,3,2589.1665,425.86777
1933,64,2011,78,605354.1506849315,4,2377.1667,392.69025
1933,65,2011,78,602818.5342465753,5,2335.125,387.36783
1933,66,2011,78,600198.397260274,6,2201.5,366.79538
1933,67,2011,78,597662.7808219178,7,2264.75,378.93442
1933,68,2011,78,595042.6438356165,8,2242.375,376.84274
1933,69,2011,78,592422.5068493153,9,2151.1667,363.11362
1933,70,2011,78,589886.890410959,10,2360.5833,400.17557
1933,71,2011,78,587266.7534246575,11,2381.875,405.58655
1933,72,2011,78,584731.1369863015,12,2473.5,423.01492
1933,73,2012,79,582111,1,2659.2083,456.8215
1933,74,2012,79,579209.7896174863,2,2564,442.67209
1933,75,2012,79,576495.7540983607,3,2719.4583,471.72217
1933,76,2012,79,573594.543715847,4,2506.0417,436.90125
1933,77,2012,79,570786.9207650272,5,2439.625,427.41431
1933,78,2012,79,567885.7103825135,6,2222.625,391.38596
1933,79,2012,79,565078.0874316939,7,2339.4583,414.0062
1933,80,2012,79,562176.8770491802,8,2324.25,413.4375
1933,81,2012,79,559275.6666666665,9,2283.0833,408.22147
1933,82,2012,79,556468.043715847,10,2499.0417,449.0899
1933,83,2012,79,553566.8333333333,11,2522.5,455.68121
1933,84,2012,79,550759.2103825135,12,2701.0833,490.42908
1933,85,2013,80,547858,1,3264.6665,595.89648
1933,86,2013,80,545089.6575342466,2,2683.125,492.23553
1933,87,2013,80,542589.2191780822,3,2885.6665,531.83264
1933,88,2013,80,539820.8767123288,4,2576.4167,477.27252
1933,89,2013,80,537141.8356164382,5,2537,472.31473
1933,90,2013,80,534373.4931506847,6,2373.1665,444.1026
1933,91,2013,80,531694.4520547944,7,2336.6665,439.47543
1933,92,2013,80,528926.109589041,8,2431.625,459.72867
1933,93,2013,80,526157.7671232875,9,2323.0835,441.51843
1933,94,2013,80,523478.7260273972,10,2525.5,482.44559
1933,95,2013,80,520710.3835616438,11,2491,478.38492
1933,96,2013,80,518031.3424657532,12,2732.4585,527.46973
1933,97,2014,81,515263,1,3071.8333,596.16803
1933,98,2014,81,512500.0506849312,2,2668.875,520.75604
1933,99,2014,81,510004.4835616436,3,2790.2085,547.09491
1933,100,2014,81,507241.5342465751,4,2687.3335,529.79364
1933,101,2014,81,504567.7123287669,5,2601.125,515.51556
1933,102,2014,81,501804.7630136984,6,2493.4165,496.88977
1933,103,2014,81,499130.9410958902,7,2566.7915,514.25214
1933,104,2014,81,496367.9917808217,8,2442.375,492.04926
1933,105,2014,81,493605.0424657532,9,2399.9167,486.20184
1933,106,2014,81,490931.220547945,10,2725.125,555.09302
1933,107,2014,81,488168.2712328765,11,2680.25,549.04224
1933,108,2014,81,485494.4493150683,12,2915.7085,600.56476
1933,109,2015,82,482731.5,1,3410.9583,706.59534
1933,110,2015,82,479631.9671232875,2,2945.375,614.09064
1933,111,2015,82,476832.3890410957,3,2978.0835,624.5556
1933,112,2015,82,473732.8561643835,4,2846.3335,600.83093
1933,113,2015,82,470733.3082191779,5,2712.5,576.22864
1933,114,2015,82,467633.7753424656,6,2530.4583,541.11963
1933,115,2015,82,464634.22739726,7,2590.0835,557.44568
1933,116,2015,82,461534.6945205478,8,2595.5,562.36292
1933,117,2015,82,458435.1616438355,9,2597.125,566.51959
1933,118,2015,82,455435.6136986299,10,2730.5,599.53589
1933,119,2015,82,452336.0808219176,11,2759.25,610
1933,120,2015,82,449336.5328767123,12,2977.6667,662.68079
1933,121,2016,83,446237,1,3213.375,720.10504
1933,122,2016,83,443122.601092896,2,3045.75,687.33801
1933,123,2016,83,440209.1311475409,3,3029.0417,688.09155
1933,124,2016,83,437094.7322404371,4,2702.5417,618.29657
1933,125,2016,83,434080.7978142074,5,2761.25,636.11432
1933,126,2016,83,430966.3989071036,6,2571.4165,596.6629
1933,127,2016,83,427952.4644808741,7,2626.5,613.73639
1933,128,2016,83,424838.0655737703,8,2631.125,619.32422
1933,129,2016,83,421723.6666666665,9,2524.0835,598.51599
1933,130,2016,83,418709.7322404371,10,2694.3335,643.4848
1933,131,2016,83,415595.3333333333,11,2781.625,669.31091
1933,132,2016,83,412581.3989071036,12,3054.2083,740.26807
1933,133,2017,84,409467,1,3345.9165,817.13947
1933,134,2017,84,406172.1246575341,2,2967.875,730.69391
1933,135,2017,84,403196.1082191779,3,3236.3335,802.6698
1933,136,2017,84,399901.2328767125,4,2854.375,713.77002
1933,137,2017,84,396712.6438356163,5,2846.875,717.61639
1933,138,2017,84,393417.7684931508,6,2698.0833,685.80615
1933,139,2017,84,390229.1794520547,7,2707.5415,693.83368
1933,140,2017,84,386934.3041095892,8,2679.75,692.55945
1933,141,2017,84,383639.4287671233,9,2650.7915,690.95911
1933,142,2017,84,380450.8397260276,10,2832.4585,744.50055
1933,143,2017,84,377155.9643835616,11,2926.25,775.87268
1933,144,2017,84,373967.3753424655,12,3311.625,885.53845
1933,145,2018,85,370672.5,1,3772.6665,1017.7897
1933,146,2018,85,367343.8219178081,2,2967.125,807.72424
1933,147,2018,85,364337.2739726026,3,3155.375,866.05878
1933,148,2018,85,361008.5958904112,4,2873.875,796.0683
1933,149,2018,85,357787.2945205481,5,2804.375,783.81067
1933,150,2018,85,354458.6164383562,6,2690.375,759.00964
1933,151,2018,85,351237.3150684931,7,2758.375,785.33087
1933,152,2018,85,347908.6369863013,8,2666.75,766.50873
1933,153,2018,85,344579.9589041094,9,2626.0415,762.0993
1933,154,2018,85,341358.6575342468,10,2898.0415,848.9726
1933,155,2018,85,338029.9794520549,11,2846,841.93713
1933,156,2018,85,334808.6780821919,12,3107.25,928.06732
1933,157,2019,86,331480,1,3266.1248,985.3158
1933,158,2019,86,328733.6547945207,2,2943,895.25366
1933,159,2019,86,326253.084931507,3,3105.5417,951.88116
1933,160,2019,86,323506.7397260275,4,2832.625,875.59998
1933,161,2019,86,320848.98630137,5,2908.5,906.50122
1933,162,2019,86,318102.6410958904,6,2677.5415,841.72247
1933,163,2019,86,315444.8876712329,7,2741.4585,869.07684
1933,164,2019,86,312698.5424657536,8,2701.125,863.81122
1933,165,2019,86,309952.1972602741,9,2629.5417,848.37012
1933,166,2019,86,307294.4438356166,10,2931.3335,953.91687
1933,167,2019,86,304548.098630137,11,2970.125,975.25647
1933,168,2019,86,301890.3452054795,12,3196.6667,1058.8834
1933,169,2020,87,299144,1,3132.8333,1047.266
1933,170,2020,87,295783.1256830604,2,2972.25,1004.8748
1933,171,2020,87,292639.0819672132,3,3192.4585,1090.92
1933,172,2020,87,289278.2076502736,4,3831.875,1324.6332
1933,173,2020,87,286025.7486338797,5,3189.5,1115.1094
1933,174,2020,87,282664.8743169401,6,2779.2083,983.21667
1933,175,2020,87,279412.4153005467,7,3152.7083,1128.3351
1933,176,2020,87,276051.5409836066,8,3064.625,1110.1641
1933,177,2020,87,272690.666666667,9,2975.25,1091.0714
1933,178,2020,87,269438.2076502736,10,3205.4583,1189.6821
1933,179,2020,87,266077.3333333335,11,3864.25,1452.3033
1933,180,2020,87,262824.8743169401,12,4719.3335,1795.619
1933,181,2021,88,259464,1,4350.958,1676.9023
1933,182,2021,88,256369.6054794518,2,3126.375,1219.4796
1933,183,2021,88,253574.6684931507,3,2931.0417,1155.889
1933,184,2021,88,250480.2739726026,4,2651.1667,1058.4333
1933,185,2021,88,247485.6986301369,5,2696.375,1089.5074
1933,186,2021,88,244391.3041095887,6,2550.4585,1043.5963
1933,187,2021,88,241396.7287671231,7,2660.9585,1102.3175
1933,188,2021,88,238302.3342465754,8,3191.25,1339.1602
1933,189,2021,88,235207.9397260272,9,3058.5415,1300.3564
1933,190,2021,88,232213.3643835615,10,3197.625,1377.0203
1933,191,2021,88,229118.9698630134,11,3300.375,1440.4635
1933,192,2021,88,226124.3945205477,12,3660.4583,1618.7808
1934,1,2006,72,799350.5,1,2175.2917,272.13242
1934,2,2006,72,797249.2520547947,2,1925.375,241.50226
1934,3,2006,72,795351.3506849315,3,2096.4167,263.58374
1934,4,2006,72,793250.1027397262,4,1889.5834,238.20776
1934,5,2006,72,791216.6369863015,5,1901.25,240.29449
1934,6,2006,72,789115.389041096,6,1818.875,230.49544
1934,7,2006,72,787081.9232876713,7,1865.9584,237.07295
1934,8,2006,72,784980.6753424658,8,1835.625,233.84334
1934,9,2006,72,782879.4273972604,9,1800.9583,230.04286
1934,10,2006,72,780845.9616438358,10,1967.7084,251.99699
